11877	116	11970
10792	225	5542
947	75	12863
5158	96	9998
3531	106	11017
5215	173	13195
2281	234	5143
12238	211	3844
14452	194	11557
11969	78	597
1200	31	6686
1838	90	2141
4122	83	3419
13123	202	10266
4879	217	5666
4462	201	11237
2453	75	4003
1822	217	2073
11511	229	4549
1017	228	12684
1203	202	6709
4495	42	12863
2381	50	5190
5209	234	4403
12863	0	2276
5459	12	4383
10447	156	12492
9509	93	10106
5790	119	12401
12143	83	1503
11083	87	6357
9736	87	14180
3665	93	11862
13362	77	13362
10826	116	8787
14486	75	12880
10151	215	8849
7795	188	5207
8113	225	12765
6836	156	8554
4922	207	10469
5245	236	3683
14293	48	11635
6726	217	4691
7074	158	3650
5930	84	1068
3587	42	10595
3135	59	14357
5108	147	14396
5974	201	10595
13176	49	4661
11512	96	10055
96	183	7251
5813	185	1891
3360	87	12802
1127	95	8512
11453	234	13408
3452	185	1802
14223	116	6589
7612	97	3028
3746	12	2877
3396	39	3254
7486	41	2878
11951	114	9429
882	201	10595
13104	71	10378
8728	225	7822
9480	236	3078
11842	26	2755
6909	26	3055
10503	87	5717
5387	87	9064
6100	110	6257
7485	71	4912
9683	85	5345
11232	14	13636
12632	224	9429
7890	42	4003
13282	207	8982
4296	87	9598
3198	147	626
8782	236	7878
2548	87	13564
11611	182	9429
2499	165	6500
12586	85	7069
13926	203	4572
2944	37	3447
11308	46	6770
5680	202	982
7812	75	213
9832	85	10399
1851	75	7140
2877	190	5735
12863	157	1957
12033	38	7428
3407	225	11699
10301	215	5459
200	106	2440
13569	234	9577
9391	195	11479
5802	217	11231
714	42	5191
6074	203	8953
2387	113	13362
4968	217	12445
36	159	4338
5410	215	4171
11247	37	3447
10595	0	755
3985	85	2864
413	91	9820
2592	138	8523
1166	113	12586
2321	37	3447
7595	188	14167
6095	120	4356
9581	202	7321
7822	202	9962
12939	188	869
626	83	7909
9779	26	13816
6699	63	4755
10978	118	674
2234	150	2329
8491	5	1784
5019	217	12808
14019	71	10741
10525	26	12784
6118	21	3178
616	207	9550
726	177	7061
529	138	8523
6016	215	10081
1854	73	2107
13453	177	11991
235	133	4169
12004	187	12132
9474	233	9832
3713	100	14073
430	207	12168
4200	142	2058
4087	37	3447
13559	71	491
13748	75	8972
9890	21	5109
7716	116	7651
13254	211	12586
12148	217	9071
9510	202	2712
3916	207	12227
14201	134	13617
14441	110	8919
7739	71	7407
2665	94	169
5461	21	11848
4640	182	9429
11337	15	4399
2129	158	9749
6172	71	14107
12087	211	13321
2078	21	9691
957	144	1352
1127	128	9429
11129	217	9347
9069	38	4709
9153	225	8028
5191	85	646
4909	65	10313
2471	110	8905
7818	93	13707
8718	225	4246
814	223	12295
8753	169	5204
6116	225	14530
8107	87	3449
4958	99	425
3673	203	12748
7471	217	12911
171	84	753
5784	26	10655
4019	116	8774
3240	38	5954
13357	75	5759
8769	225	4246
10604	165	14017
3779	185	14434
10576	84	13924
8486	225	9704
12221	115	7417
7216	47	3101
1293	51	8474
6090	171	3579
9704	158	4037
515	215	6839
6304	234	1132
14493	225	3106
13375	120	9770
3710	202	831
7067	138	8523
13724	204	2120
12837	75	14415
1860	39	12748
14169	26	6053
14297	36	2125
4997	171	2121
11443	217	2043
12236	171	2121
14460	113	9691
7211	144	8418
1583	75	5221
6043	202	10993
6610	116	11970
5797	71	3739
3261	85	13765
869	38	13049
8907	133	7570
13299	224	9429
8251	87	9990
11666	12	12234
1728	113	7858
8069	225	14511
4122	83	8645
3505	138	8523
3978	75	3700
12183	15	6592
5460	225	3177
1658	149	7371
1491	225	7164
3417	75	10595
12963	231	11232
11473	202	11536
8306	38	8211
7450	116	8787
9733	75	14506
2584	202	8576
11263	21	10810
9865	228	12684
5087	26	13927
10062	52	9303
6863	225	13316
4504	44	616
3967	165	7994
13388	91	9820
10392	40	10700
10595	85	12413
12510	138	8523
6432	36	13484
9859	116	8774
10648	202	3344
4624	149	4544
12701	182	9429
5546	171	3366
13210	82	9429
10848	54	5585
11818	84	8928
13432	75	3700
8977	211	14415
6035	15	208
9770	236	1808
11412	39	7419
3820	236	13947
10942	96	583
9333	234	8272
12711	26	13783
1190	93	6281
9426	225	3255
2215	236	6820
109	26	6652
9368	165	1065
6377	112	3366
2614	91	9820
14329	12	3788
13879	118	6616
11164	39	9483
7021	148	7021
13279	93	6281
6325	225	3303
13176	49	6665
8104	217	5108
3506	65	3567
1565	29	7172
11664	217	5925
232	12	6754
11770	120	6105
7441	96	1924
10367	194	12295
7851	46	10140
3967	165	3303
9372	203	13699
8028	202	13608
6722	112	3579
177	75	11393
14225	202	12047
13786	188	1398
9669	42	10595
12745	225	13375
12701	165	7252
7434	158	7873
7875	87	5717
9510	202	12243
2926	87	2250
5178	116	5098
5791	64	3958
9906	31	6686
5530	225	4676
5413	234	9391
12307	185	482
6228	71	5624
10820	87	9598
3663	113	5892
12626	12	12234
10051	12	12234
9192	81	6686
11737	130	9652
10141	53	8101
13897	75	5191
8090	236	3861
9765	87	5717
2942	172	7712
12963	194	7595
10244	165	9704
5346	217	8172
7660	113	3140
1808	225	4215
5155	146	4147
12756	225	11148
3805	87	11461
177	75	14415
7428	93	13707
12606	112	3579
5623	112	3366
6316	75	10595
2640	158	2841
4471	217	12039
183	87	5717
6676	225	9457
9426	217	6897
7685	202	10029
2699	73	3903
8397	26	6495
10888	225	745
809	148	809
747	220	13617
10224	166	5373
7140	48	10680
6875	217	12314
4504	44	13949
2387	87	1767
3572	71	3994
1477	36	11079
5908	144	9846
6150	87	12998
5332	202	2149
5213	203	1293
1064	70	11164
13925	225	13678
7822	158	11510
6324	213	11024
1306	217	9659
7555	71	7909
10898	171	4922
4499	217	7910
10906	91	9820
12092	186	12052
3108	42	12863
11321	224	2988
8401	225	7395
8478	75	5239
8043	170	11237
3369	36	13937
6629	1	5443
5132	48	6494
2692	178	3322
169	110	13363
2370	75	12863
11453	225	11995
2709	93	7036
3862	41	4632
11667	172	10164
9295	121	8986
2811	202	4046
12060	75	159
10939	158	255
10662	89	11502
6978	71	3104
8399	112	3366
4698	234	10008
2501	194	10902
10369	225	14204
10897	176	10331
6298	234	10621
3746	75	9471
991	195	4296
1330	89	14444
14486	75	11393
14221	112	3579
11951	217	89
8460	215	5466
13429	201	11237
5395	148	5395
5608	126	10994
2589	113	11264
3310	113	583
3269	236	9909
3513	39	11964
13642	211	597
6628	48	4804
2347	185	13563
9996	45	10595
18	217	5088
2741	26	12849
12837	228	1304
983	44	7166
14448	174	8369
4677	215	2444
6664	236	9787
3941	234	6702
8907	144	5514
261	26	6423
3119	202	5165
4122	51	7775
417	75	5759
10338	12	12234
9083	225	11340
9608	166	8129
2582	215	4866
4326	58	13937
2385	225	1186
6133	93	9236
193	96	6965
2855	150	9282
13447	215	7227
1334	215	10407
4504	205	1269
7768	34	1601
8028	202	10079
43	183	10206
3439	106	2786
3119	202	10162
3749	202	12622
4260	234	10225
5532	158	11638
475	185	7539
5129	30	5228
5030	21	8973
3862	116	7651
6077	93	7023
4191	225	1593
6392	75	10680
8623	185	12980
10092	70	13699
11473	202	7321
5775	87	5110
8916	83	11732
4922	207	13185
13381	93	1345
11082	138	8523
11648	42	8230
12566	215	6226
8	202	1943
212	215	5201
10903	75	1831
4630	215	58
1893	75	7140
285	64	12660
8280	87	10821
1276	112	3579
9628	39	4245
10897	106	3450
7115	202	6535
5511	217	4382
2522	217	4513
1808	114	9429
1916	202	11285
12968	12	4400
14463	169	5580
3401	75	14415
1823	71	637
910	67	9386
4260	234	582
6761	46	4799
9593	96	583
2660	146	1758
500	127	1473
11627	225	7064
2291	203	2500
11639	67	13376
7030	142	8838
2535	202	12223
11955	151	3100
5157	14	11152
6020	163	6851
4922	207	4211
478	225	12019
2621	93	7036
10715	152	1243
14018	91	9820
2454	233	9832
10711	134	13151
6282	225	11405
7595	188	3926
1568	64	601
5633	158	5387
8703	225	47
6715	203	1463
14301	188	5221
8049	225	12584
13632	194	9928
6794	12	12234
5315	53	12234
9069	38	7764
1954	12	2877
1816	39	8953
3763	26	8172
10797	18	4941
10595	0	5081
6314	217	4499
8688	234	2646
11524	18	583
9662	116	9904
13340	90	12234
3912	225	12256
2325	135	11245
9096	215	6679
3912	234	12682
11557	188	1037
3396	39	7422
11024	225	1093
623	113	1532
11429	217	1541
11386	202	3344
3513	203	4976
4835	120	9648
10595	14	10367
64	158	7081
8194	145	9483
7477	64	10716
8093	224	9429
7665	234	12665
8283	85	8266
9069	38	13746
3234	234	11352
5812	93	7036
11287	217	1374
6375	36	4603
8152	214	2537
4105	158	6495
12863	85	13030
1050	202	12047
6473	71	3206
1736	195	169
159	210	11765
5963	158	3399
1656	202	8309
13011	195	1306
3715	75	1037
13758	213	10596
7202	182	9429
2416	87	2250
6370	93	12410
546	116	12579
1614	202	4171
1002	21	12586
14196	236	5273
9282	150	3482
3456	171	3366
10938	211	3998
2680	195	2785
2648	71	6324
11315	217	3122
4330	108	4330
14472	70	3147
8028	202	551
6315	15	11328
2753	48	12312
10335	146	12201
563	187	12132
3230	85	1360
2699	203	9372
425	217	1263
2327	178	10598
6286	116	3599
1314	88	9132
11767	34	5260
2684	36	11175
11216	87	5717
4439	225	11746
13496	58	341
12227	173	13949
9092	75	7140
13362	45	10595
12196	75	10806
9300	202	3229
10081	75	5155
10665	106	2502
8474	39	5552
1370	236	4591
10078	37	3447
14225	158	4847
13265	90	12234
142	87	994
2945	185	2017
5825	201	10595
11997	26	6920
13999	169	9533
5338	217	4006
11044	217	3298
7596	234	6889
2527	87	11461
9116	215	4786
1812	75	10806
7056	75	9471
11419	14	6941
8296	217	396
539	75	8972
5088	213	4720
460	215	2041
4823	158	5088
2564	215	1401
10170	116	7651
10610	93	5961
12056	93	9069
12226	116	8774
10527	217	14148
13107	64	1404
10888	26	5410
14204	202	6513
10645	39	12025
13655	217	11496
1913	88	6756
1548	174	13477
4773	57	9113
6076	113	11893
3714	112	3579
7373	185	8605
6843	203	12025
11751	185	13887
7252	158	14111
11540	215	12899
7515	182	9429
4461	87	8416
3505	26	13278
6737	225	8528
4679	75	1756
13594	225	6232
6441	217	4811
657	15	7935
8869	188	13467
2942	144	1352
5216	116	12668
4866	93	13549
10408	190	5080
5869	217	6395
4088	236	13804
12748	83	10452
9674	202	1325
4931	217	9377
7599	54	5012
1350	217	10431
4873	37	3447
2582	217	3832
14009	21	5953
7720	106	10608
12223	195	5964
8022	85	8046
8080	201	11237
4571	234	3264
2048	87	10541
5553	225	9457
8651	195	10483
6075	187	12132
6725	195	4681
6283	36	2397
1081	234	8651
10367	231	8237
5221	210	14321
5331	180	12092
987	71	3155
9108	186	13509
8695	88	7493
13077	202	6889
13608	116	11970
11410	93	7036
11030	48	1127
1462	138	8523
2803	182	9429
13126	70	9570
13942	217	511
8174	112	2121
13326	165	5534
14224	95	8512
11056	75	1831
1445	219	8448
3749	202	2090
10045	234	10709
6646	50	3511
11889	221	5326
12977	71	5412
11772	213	1067
8136	52	12398
7908	70	8953
5781	146	12201
2493	217	3503
3331	19	12295
2709	30	2013
1173	96	6533
11626	138	8523
1374	225	12944
169	234	11436
3506	188	14395
12308	185	14234
3767	70	14022
9649	221	13896
7286	70	7153
202	217	13575
213	126	6815
4486	71	11189
7915	70	7153
7938	75	4003
12379	165	14204
3240	38	12041
5147	217	2892
8872	115	12784
10604	115	6828
8121	39	9570
13595	234	4159
6908	26	13116
8321	93	8105
2498	215	1361
4922	207	1584
3533	183	9858
6234	234	2432
6867	234	13237
12040	75	12573
12951	188	9471
210	93	5117
3566	28	10267
8044	50	12055
4154	186	5731
7780	93	790
5628	26	5405
8015	202	11436
6843	39	8444
6828	110	9034
5530	87	5110
3950	204	839
8645	225	1720
5613	188	6307
12722	225	2640
6435	26	13110
1713	42	10595
11061	203	8953
1453	52	9303
8871	116	12430
5652	144	8741
7421	156	12492
13290	217	202
11466	165	3119
8062	85	9423
3948	23	11464
13814	215	8564
5144	217	1533
9921	217	8467
20	202	4876
8059	26	12334
2535	202	4228
4047	71	4626
3758	165	2320
13056	225	1614
1164	195	3744
2446	201	10595
14152	13	12208
2811	202	13973
10175	197	5479
1544	93	9003
5346	87	5110
11080	224	2988
12785	213	9188
4853	62	5919
4766	12	12234
10782	116	10304
1033	216	7161
11721	217	7539
5148	52	9303
14116	113	583
11352	195	10779
5786	118	7566
11337	15	77
12013	52	9303
7422	39	5552
2280	85	7043
4950	165	10939
12499	225	13830
7166	13	6990
13566	26	2139
551	75	357
12189	138	8523
1112	201	159
11355	138	8523
13729	113	5660
2691	71	11120
10523	234	522
4667	42	10595
4937	208	830
9570	73	2642
2699	39	11838
4623	225	9696
14019	71	3070
7796	82	9429
10691	112	3366
6523	179	3296
1593	202	7818
9298	217	12329
43	183	10869
1271	201	10595
10595	85	7260
6610	115	4260
10244	165	4823
7944	165	3749
13083	62	13329
4600	21	9922
8941	37	3447
8474	203	5507
5987	12	11989
339	15	9412
2407	95	8512
3395	124	9429
2596	87	14180
14270	203	11838
7752	75	6494
13057	37	3447
5914	215	13049
12130	158	8824
5060	217	229
9608	166	8346
12941	21	13505
11887	87	5717
626	39	12362
1882	116	350
5095	93	9236
2675	48	14142
3246	75	7992
12652	19	11511
8764	21	4941
3366	207	11320
11477	12	4383
11209	225	3869
13699	203	8953
11196	62	12163
1643	217	9726
4120	215	3706
12586	152	1243
13340	87	4815
12977	71	10362
4111	5	7381
7447	15	12342
9558	134	14474
8523	212	11271
5418	71	8372
13663	87	2250
5864	144	2514
9938	215	6519
5452	201	869
10883	78	583
9333	217	9211
12542	76	244
3254	39	7786
6881	217	9944
4284	134	3122
8523	212	677
3415	164	1574
7801	87	10541
6676	215	11825
9240	215	11256
8087	21	7800
11055	42	4003
653	84	4195
4378	93	14048
4709	195	262
11443	217	2763
3254	203	10163
12155	213	2774
5701	217	515
8985	113	583
3357	75	10595
10360	144	12234
6380	87	5717
10897	106	6969
8988	93	13061
6013	12	11094
12879	234	12737
10813	234	6751
5928	126	1541
2699	73	6641
10899	225	12114
7531	188	8457
6400	85	14098
638	93	9236
13386	12	12234
499	42	4003
355	75	11393
9069	38	12243
13501	36	13116
12424	71	2569
9285	70	5009
13767	225	5372
11495	215	8784
8832	201	10595
2246	225	11652
4827	21	9930
5201	75	4003
8335	75	2594
11839	75	11232
9951	225	3119
2650	221	12755
3951	38	7403
9775	202	8651
4910	173	616
13817	202	6884
11988	174	12674
9542	173	371
4471	234	12434
11345	41	3735
3971	116	12668
9619	215	12277
3288	58	5432
10446	207	3074
6219	39	12748
11233	144	14393
8424	217	11639
5157	85	9307
871	49	915
4194	78	583
14344	75	3700
6507	71	3515
6975	93	14048
2921	231	7847
6195	57	10327
2692	225	9696
4387	202	5599
12133	186	4338
12502	87	11461
7215	225	110
8604	75	12880
5236	85	7505
2399	120	9028
620	70	488
14534	13	5681
11855	195	14309
3573	234	4121
9122	197	4359
1381	26	8665
7020	93	6039
1269	123	13949
3240	38	1942
8302	158	1030
11849	49	11612
10282	207	12520
14019	71	13573
13606	234	12300
8650	217	13887
833	217	5378
11206	156	12492
10047	116	12668
10999	201	12863
10308	75	159
11767	45	10595
12866	104	3240
11964	203	7775
4002	53	5828
4182	211	3998
1098	225	3049
12158	236	5701
12837	179	1797
3712	57	1271
7139	163	2418
6772	143	3637
10137	30	3310
2111	116	11970
2444	135	3038
12793	134	13616
9477	85	7393
7153	39	11412
11513	234	12447
5994	150	8835
7382	234	5975
5847	97	8887
1919	46	6770
8251	225	11110
13422	225	2562
5790	119	8027
14236	195	12633
4341	78	12586
5700	165	4420
5850	75	1268
14022	39	4572
9704	202	4121
1649	75	11393
2937	201	12863
1293	73	13995
868	217	3588
1680	17	12573
13357	75	1768
7340	37	3447
831	75	1831
3665	75	6494
2811	202	10053
10701	225	13123
9581	120	3277
14532	215	13181
7720	29	5657
6365	12	2877
6274	199	12798
13830	158	3329
2404	48	9583
822	134	933
4697	217	10186
7790	85	7353
4926	225	12332
9116	213	7250
5928	146	1758
10510	221	12755
2312	38	4304
13396	217	13416
11237	85	13142
8912	83	13372
4109	71	9276
9510	202	6248
12525	221	6010
9353	75	8557
7259	93	7036
3572	71	11169
11267	129	12234
9657	213	11111
951	87	2250
9014	144	5431
5945	82	9429
12811	87	7405
1730	75	1831
9558	213	872
8412	215	13977
10103	26	2644
9207	219	11542
8501	39	3396
940	234	10047
908	195	6909
10433	120	8489
5148	26	5909
5643	138	8523
2275	37	3447
10052	217	7244
2763	215	10704
409	207	2033
5114	58	5776
13375	158	11129
2869	87	10541
3935	41	9779
2916	217	10800
1067	26	9302
2240	188	5683
8062	34	11041
2417	71	365
5079	22	2316
393	201	5191
9334	93	7023
1911	163	13653
511	225	7029
2713	217	10847
9055	225	7115
14328	84	8122
6053	52	9303
37	234	10602
10129	225	3303
12836	188	13713
8912	39	14270
7680	70	12025
10172	202	5267
1202	163	8094
10370	219	12744
11051	114	9429
11022	217	13566
7379	84	11322
3406	140	10910
12483	182	9429
1269	207	587
9193	76	7992
12030	233	9832
3917	123	430
13581	37	3447
11164	51	2699
908	116	12430
13797	78	583
3132	48	11767
14097	87	5717
7593	12	10408
3092	138	5111
12771	70	5552
3171	54	7847
6043	158	7431
3996	46	11038
6535	93	7036
4418	87	577
1421	225	14310
7700	93	9236
220	120	6105
4075	202	3025
13549	38	1645
2087	70	14396
5313	215	2607
12568	93	7023
10514	216	2329
8953	73	8740
6337	52	9303
276	70	9567
6642	87	5717
11246	70	2699
796	75	8557
5088	26	844
5440	71	13785
7367	166	4884
566	38	4646
443	139	9846
3710	202	5390
1812	93	5558
5330	20	9593
13885	87	5717
9197	71	4812
10595	85	8567
5661	202	2505
9783	195	10327
10888	26	2974
9619	178	11394
3281	225	12584
11574	158	5133
7574	49	2201
5041	236	14157
2715	202	13488
4779	87	11073
2396	93	3913
12632	36	8603
140	234	7692
11767	85	14144
14510	158	1808
10327	217	6597
2854	24	3655
6673	138	8523
12751	154	12234
872	215	3208
9791	225	3303
10442	151	9429
3916	207	10805
12951	188	13087
4109	71	3738
1685	224	9429
13829	138	8523
14364	30	11085
11667	36	13200
13337	215	12752
7287	225	11902
551	195	2029
148	21	1739
5152	75	12212
3066	214	5447
9412	26	8397
8039	169	1608
14335	38	8211
10533	217	3505
2833	75	5157
8436	126	5696
14332	217	10571
1633	211	1195
13195	207	10198
8178	89	7555
8591	112	2121
3059	87	5717
12775	195	4184
8685	144	8077
6074	39	8474
1774	87	6426
9611	225	4246
7934	71	10995
11282	14	12652
1142	225	9263
13413	176	1428
1858	21	5433
3457	71	6720
11342	190	12312
6436	45	1768
13808	93	9069
11396	236	10589
4139	234	8274
7115	202	10157
11917	112	4922
5782	225	4835
5710	85	2863
10129	225	1614
12963	231	12851
886	75	11765
4557	165	7822
5779	71	374
10939	202	10453
6845	27	5967
5549	85	8920
8015	202	2388
13238	202	769
11714	57	1294
12809	215	5270
6246	169	8039
8457	14	12192
10702	75	10595
10105	112	3366
4767	215	7156
13372	226	3033
14397	139	9525
7902	182	9429
2157	112	4922
7286	225	9573
1916	120	10501
13542	116	8774
424	147	11164
801	233	13153
2879	234	5937
1725	185	424
3894	186	5261
11567	93	790
4505	37	3447
14201	217	7845
10709	165	7461
951	52	9303
1135	234	1325
12917	116	8774
8306	38	8133
3025	182	9429
14163	13	12632
8968	116	6561
13491	201	10595
14249	93	9236
247	225	6107
13486	138	8523
590	36	14354
1156	226	10402
9108	186	11939
13636	194	2123
9749	217	680
1270	70	3396
12648	118	3941
3332	135	10078
4829	97	4884
14288	115	12531
8938	150	6231
4139	113	3140
8835	165	7822
13096	116	8774
7485	71	10681
3628	75	5239
7152	116	10304
9516	185	13995
12276	26	89
549	116	8774
10647	37	3447
290	12	12234
8999	225	1656
3023	75	9471
3532	26	14498
4803	139	1148
12733	37	3447
10888	26	3519
7461	158	6609
884	98	7587
14345	46	4799
1602	165	76
14289	220	8992
7166	207	5272
1369	113	472
10801	113	6000
4027	217	9659
6929	93	4406
1052	39	9483
4665	50	1244
946	75	5239
5507	73	2872
1138	219	1008
8523	212	14266
2608	89	6291
599	36	6675
11439	187	12132
2168	48	11401
12977	71	7100
2120	26	2968
1123	159	4732
11762	21	7086
11237	85	13693
9701	75	8557
1884	217	4140
7359	75	10595
5885	234	13842
7825	89	5632
12251	36	4626
2000	171	3366
7230	85	13294
10648	202	10157
94	21	9815
8871	42	8557
10509	203	4122
5246	217	4571
6723	26	1487
13304	148	13304
3097	166	8887
9808	87	5110
4123	158	9749
10446	207	7189
3091	225	7132
12137	183	5981
4420	158	2777
2220	93	10106
12272	75	11196
13342	234	3511
11265	110	7593
584	234	2499
202	213	10007
202	234	8429
10016	57	1294
12052	34	12070
11948	87	14180
8965	183	11274
10113	71	1808
13540	52	9303
7257	112	3366
5437	221	9829
8136	113	12348
1151	75	1354
4001	169	5368
6975	93	10106
12265	93	11862
6400	137	4804
3254	39	5213
10234	75	8557
7482	37	3447
4641	202	5190
396	234	13633
8958	15	2813
9616	12	12234
10595	85	13201
8760	38	2372
13230	18	583
4615	116	11970
12064	202	572
3838	164	12966
8028	202	10068
8103	215	417
5698	87	12802
3902	201	14415
11164	51	14270
7420	26	7400
14276	93	9236
7665	217	9808
5607	26	11012
2351	31	6686
10889	217	4751
14416	75	2594
435	171	3366
13514	225	7920
3752	37	3447
13361	87	9990
2530	37	3447
11282	85	13188
1321	110	6541
2625	202	7613
7851	21	4941
13249	202	8267
1067	215	4247
8685	172	163
12483	30	14077
7250	100	12300
2122	215	4761
10977	138	8523
4334	234	2803
6326	71	4204
13544	69	12863
5114	195	10708
5281	99	3793
1274	149	13623
11368	215	5653
12748	83	1040
7012	37	3447
8457	157	1957
11490	46	4878
3951	38	6621
4260	110	8893
8189	93	6039
7506	150	1954
3191	194	237
9860	89	4084
6545	172	7712
398	89	1330
14367	21	3383
9348	52	12398
5165	135	5925
9318	93	3240
6868	236	13735
13740	120	2956
4153	116	12668
109	26	555
12581	116	12668
1942	91	9820
3645	87	7507
7733	13	6023
6500	202	8566
11618	201	10595
2500	73	9285
3119	202	9798
6235	37	3447
2705	135	3314
9892	12	2877
4234	217	8891
9216	52	9303
12133	169	1608
11416	228	12684
10885	116	4753
9683	85	6537
12957	225	12442
5661	158	12058
1166	217	11552
3192	175	9854
4816	12	4383
8288	150	10789
2983	5	6984
2564	215	9728
227	87	4728
11525	3	5191
2004	75	213
1422	159	14415
7298	158	6586
2317	167	9382
12382	201	10595
227	87	5717
13501	36	1560
11262	234	4050
1460	234	13326
751	93	10106
14039	207	9617
2605	202	1730
2121	207	10762
21	182	9429
1838	87	5717
13271	31	6686
3025	115	6234
14486	75	8237
7215	225	13054
9840	186	6852
136	52	9303
3080	52	9303
12038	70	12748
3500	109	9429
1486	234	2503
6640	30	1940
6068	106	5508
1593	202	883
6537	36	14129
10453	195	2364
6983	84	5179
9305	113	7800
10728	203	3673
5856	98	12234
2490	217	8253
10943	215	5466
10884	93	5558
5320	186	7300
7468	185	154
10787	234	6725
11587	230	3143
9999	75	6494
5796	36	10545
4061	134	8836
13932	37	3447
5572	36	1343
2699	83	13372
13937	5	2531
10693	215	2503
2234	41	9179
5984	75	1756
2500	203	8953
869	122	11427
263	225	1093
1268	122	307
6289	47	11099
7614	12	3950
7216	21	7541
1441	36	5727
6709	75	3700
8489	236	1302
2492	147	4122
11631	217	12528
5941	134	6501
12075	57	9179
4922	207	6108
14424	87	9598
1464	116	7651
12340	231	869
8370	234	1744
2440	172	163
571	65	10367
6710	234	5937
13770	158	6520
4154	169	2093
11164	73	7817
14422	113	8067
14344	12	11094
2755	217	10327
4543	179	8701
177	75	9471
1215	37	3447
1037	210	10595
4825	115	6828
7764	91	9820
8208	222	6828
12038	70	11316
2885	167	6663
14214	71	12791
9544	158	9071
10235	229	1658
13350	87	7405
14393	139	9575
10417	202	12075
10092	87	10541
6301	116	12579
8062	34	14476
270	200	9429
4362	215	8919
13973	75	357
14185	116	7651
11888	30	7276
2528	84	12559
9678	158	11315
6122	90	4383
9023	71	10044
13328	36	1433
10165	87	14357
2932	87	14466
12547	48	4705
8806	138	8523
5595	87	6426
9364	75	11196
8193	113	9708
9749	234	519
11358	219	4714
11471	220	13662
5601	120	12646
8334	21	3998
13699	83	13372
4122	203	9372
9510	202	9517
2243	97	3867
1350	215	9260
3535	26	7127
9688	93	604
466	201	10595
4845	12	12234
14233	170	12863
6852	48	11893
159	210	1684
14480	87	13105
8790	36	9522
8916	145	7419
11964	83	8443
2882	87	5717
6068	106	11955
3066	91	9820
12576	225	10556
11237	85	13285
3234	225	3303
7378	75	213
14415	14	2817
505	78	9649
11731	71	7652
11410	75	1037
8907	144	14393
12646	236	2056
8435	144	6949
2042	158	6620
11237	85	13106
8891	201	10595
3108	42	8457
11849	49	4078
2815	202	11369
11164	73	5501
549	27	5967
9593	146	11158
3630	87	14180
11521	143	4132
10920	80	11342
6984	170	10595
1353	201	10595
929	225	5641
3264	195	1786
2480	138	8523
2699	73	10362
4767	26	14491
11152	19	2123
7076	138	8523
10986	204	1664
11749	112	4922
8322	116	7651
6105	236	1118
10464	171	3366
983	173	430
10867	30	7326
5351	232	3296
13650	75	6494
6868	236	12021
7532	93	9069
3374	87	5717
12340	19	9045
11731	71	6296
666	22	3762
7720	29	8418
9863	165	2584
1194	113	12586
2571	69	8237
8917	111	9429
10556	158	1302
14204	120	7836
2684	224	2988
13276	225	10217
1793	220	10598
4870	37	3447
11049	165	1916
4285	42	10595
9777	201	10595
8948	217	1610
3679	174	11595
5887	48	14181
2956	236	8756
7720	29	14453
5652	144	223
1916	120	4236
20	158	7250
8874	13	3220
10275	100	12300
6621	150	2734
12878	156	12492
624	48	485
5980	75	12880
7200	201	10595
4061	78	14478
14405	225	5548
12093	52	9303
9515	21	8865
11537	211	12586
8657	112	2121
3967	75	12863
9832	85	9495
10237	26	10674
1400	2	13949
11864	225	7822
14178	234	11671
10595	85	2942
6659	187	12132
9572	210	2496
11699	202	65
13590	120	7522
5216	58	10786
7962	87	5110
12025	73	5917
11765	14	11427
9382	113	8555
8592	115	12784
5365	15	4102
3435	221	5326
13341	14	12963
2710	37	3447
200	106	11026
6334	225	7497
8796	26	7481
7826	26	2672
10471	234	10622
6620	136	11164
9928	188	7475
8478	42	10595
6228	71	5487
1175	87	9990
13877	225	7064
8321	115	12562
8806	217	10201
4679	93	9069
9247	205	616
13865	113	10810
14472	70	8474
10334	147	8953
10644	201	10595
11232	122	12652
8958	15	9083
13028	46	4799
11699	202	3344
6654	44	10446
7780	115	10650
4260	234	1051
9218	48	14437
9340	236	6209
7469	134	6956
3706	116	8774
768	75	7140
9069	38	11477
13706	75	13713
3644	217	1303
10113	71	6444
12850	106	1289
3621	198	6292
12359	210	6459
1569	75	1037
7908	70	13699
7267	75	8230
10570	201	10595
11197	217	3527
2040	225	11481
7207	91	9820
5333	75	10595
10545	234	4121
5212	185	8025
2841	87	5717
6635	87	14180
4898	202	2390
8080	26	2974
1477	144	14224
5633	202	2068
5608	85	9876
9581	120	12961
7233	26	6409
12140	225	5332
12576	52	9303
10871	58	8053
4122	203	6024
13247	141	7095
12919	26	6820
13746	93	5011
10604	93	11290
2912	225	7298
6612	225	13409
10674	217	844
11570	75	14506
4820	116	11970
11871	71	12142
8788	91	9820
8832	26	4968
2182	142	9331
2227	202	9039
5071	50	2293
4905	87	9598
5330	20	2264
4122	203	4666
10012	87	5717
11359	84	11322
3439	106	599
12390	116	12668
1459	217	11258
8356	19	11557
2651	202	735
2833	116	3599
8067	102	5529
13176	49	8682
14126	110	13291
6345	225	2175
10855	171	2121
10595	85	11789
6559	165	7565
8194	39	6149
4228	165	9510
4190	148	4190
4847	225	5661
5666	26	10331
6962	25	9429
2237	143	13645
3344	57	514
4748	219	183
9637	165	9510
7685	202	8929
1889	37	3447
